gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
4296926034,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1568097349,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Reifel Bird Sanctuary,British Columbia,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.1,-123.185,,,,,,,2022-11-23,23,11,2022,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS1568097349,,,,CC_BY_4_0,,obsr515079,,,2024-01-24T21:52:05.866Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4296925968,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1568080013,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Boundary Bay--72nd St. Access,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.0595,-123.02424,,,,,,,2022-11-23,23,11,2022,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS1568080013,,,,CC_BY_4_0,,obsr626733,,,2024-01-24T21:28:27.936Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4296370079,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1579019757,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Boundary Bay--72nd St. Access,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.0595,-123.02424,,,,,,,2022-12-10,10,12,2022,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS1579019757,,,,CC_BY_4_0,,obsr1229615,,,2024-01-24T21:05:09.699Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4296318728,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1582163441,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,East Chilliwack Prairie--South of Hwy 1,British Columbia,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.14471,-121.870255,,,,,,,2022-12-15,15,12,2022,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS1582163441,,,,CC_BY_4_0,,obsr436338,,,2024-01-24T21:51:56.457Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4295664756,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1577556917,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Delta--Brunswick Point,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.06564,-123.15415,,,,,,,2022-12-01,1,12,2022,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS1577556917,,,,CC_BY_4_0,,obsr110280,,,2024-01-24T21:05:07.531Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4295618091,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS1313225596,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Boundary Bay--72nd St. to 88 St.,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.06563,-123.0032,,,,,,,2022-01-07,7,1,2022,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS1313225596,,,,CC_BY_4_0,,obsr332084,,,2024-01-24T20:58:43.320Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4295371205,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1323080695,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Chilliwack--Banford Rd,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.14135,-121.89666,,,,,,,2022-01-20,20,1,2022,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS1323080695,,,,CC_BY_4_0,,obsr148312,,,2024-01-24T20:58:57.866Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4295203585,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1602753543,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,East Chilliwack Prairie--South of Hwy 1,British Columbia,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.14471,-121.870255,,,,,,,2022-12-14,14,12,2022,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS1602753543,,,,CC_BY_4_0,,obsr1229615,,,2024-01-24T21:28:20.674Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4294925243,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1587986349,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Iona Island (General),British Columbia,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.22133,-123.2111,,,,,,,1994-03-30,30,3,1994,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS1587986349,,,,CC_BY_4_0,,obsr401601,,,2024-01-24T21:28:40.752Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4294249636,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1559052027,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Squamish River Estuary,British Columbia,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.70507,-123.17841,,,,,,,2022-11-10,10,11,2022,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS1559052027,,,,CC_BY_4_0,,obsr104795,,,2024-01-24T21:04:41.199Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4294138236,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1651780895,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Reifel Bird Sanctuary,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.1,-123.185,,,,,,,2005-12-07,7,12,2005,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS1651780895,,,,CC_BY_4_0,,obsr841463,,,2024-01-24T21:28:19.938Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4294061855,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1561347663,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,"Sunshine Bay, Kootenay Lake",British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.60971,-117.00706,,,,,,,2022-11-13,13,11,2022,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS1561347663,,,,CC_BY_4_0,,obsr1068595,,,2024-01-24T21:04:44.803Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4293930773,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1565108328,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Delta--Highway 17 ponds (The Scrape),British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.07145,-123.059235,,,,,,,2022-11-19,19,11,2022,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS1565108328,,,,CC_BY_4_0,,obsr746720,,,2024-01-24T21:52:10.266Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4293409409,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1718177965,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Reifel Bird Sanctuary,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.1,-123.185,,,,,,,2004-09-19,19,9,2004,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS1718177965,,,,CC_BY_4_0,,obsr841463,,,2024-01-24T21:51:28.507Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4293077712,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1570709396,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Nanaimo River Estuary,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.1346,-123.8947,,,,,,,2022-11-27,27,11,2022,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS1570709396,,,,CC_BY_4_0,,obsr3210861,,,2024-01-24T21:27:29.828Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4292865291,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1560390977,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Squamish River Estuary,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.70507,-123.17841,,,,,,,2022-11-12,12,11,2022,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS1560390977,,,,CC_BY_4_0,,obsr831609,,,2024-01-24T21:04:43.231Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4292288444,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1656418144,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Reifel Bird Sanctuary,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.1,-123.185,,,,,,,2004-01-08,8,1,2004,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS1656418144,,,,CC_BY_4_0,,obsr841463,,,2024-01-24T21:51:43.449Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4291760416,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1677602860,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Sea Island--Ferguson Rd,British Columbia,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.206646,-123.17543,,,,,,,1978-04-01,1,4,1978,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS1677602860,,,,CC_BY_4_0,,obsr108908,,,2024-01-24T21:28:59.947Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4291672200,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1586192641,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Boundary Bay--72nd St. to 88 St.,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.06563,-123.0032,,,,,,,2022-12-13,13,12,2022,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS1586192641,,,,CC_BY_4_0,,obsr1087439,,,2024-01-24T21:51:54.099Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4291664873,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1329827570,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,"Boundary Bay - 64th-72nd Sts., Delta",British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.050194,-123.037315,,,,,,,2022-01-29,29,1,2022,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS1329827570,,,,CC_BY_4_0,,obsr357469,,,2024-01-24T20:59:08.785Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4291137296,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1331433082,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,"Boundary Bay - 64th-72nd Sts., Delta",British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.050194,-123.037315,,,,,,,2022-01-31,31,1,2022,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS1331433082,,,,CC_BY_4_0,,obsr264227,,,2024-01-24T21:24:46.354Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4291078207,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1336387235,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Osoyoos - 25th Street,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.022392,-119.425446,,,,,,,2022-02-06,6,2,2022,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS1336387235,,,,CC_BY_4_0,,obsr107944,,,2024-01-24T21:25:31.097Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4290662316,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS1565490713,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Reifel Bird Sanctuary,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.1,-123.185,,,,,,,2022-11-19,19,11,2022,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS1565490713,,,,CC_BY_4_0,,obsr113983,,,2024-01-24T21:51:47.871Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4290404820,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1309032337,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Reifel Bird Sanctuary,British Columbia,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.1,-123.185,,,,,,,2022-01-02,2,1,2022,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS1309032337,,,,CC_BY_4_0,,obsr1153226,,,2024-01-24T21:24:41.870Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4290227146,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS1556533679,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,"Panama Flats, Saanich",British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,48.474907,-123.4044,,,,,,,2022-11-06,6,11,2022,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS1556533679,,,,CC_BY_4_0,,obsr817213,,,2024-01-24T21:04:38.030Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4290092546,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1566160444,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Delta--North 40 Dog Park (old wireless station),British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.083984,-123.018036,,,,,,,2022-11-19,19,11,2022,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS1566160444,,,,CC_BY_4_0,,obsr3048344,,,2024-01-24T21:04:52.006Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4289932578,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS1315123889,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Pitt Meadows--Connecting Road Area,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.25677,-122.66161,,,,,,,2022-01-09,9,1,2022,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS1315123889,,,,CC_BY_4_0,,obsr332084,,,2024-01-24T21:49:52.038Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4289712100,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS1557842637,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Saanich--Panama Flats,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,48.476334,-123.4029,,,,,,,2022-11-08,8,11,2022,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS1557842637,,,,CC_BY_4_0,,obsr943188,,,2024-01-24T21:04:39.573Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4289557398,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1575277411,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Delta--Brunswick Point,British Columbia,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.06564,-123.15415,,,,,,,2022-12-04,4,12,2022,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS1575277411,,,,CC_BY_4_0,,obsr1827701,,,2024-01-24T21:29:24.915Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4289480690,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1336281436,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Delta--Brunswick Point,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.06564,-123.15415,,,,,,,2022-02-06,6,2,2022,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS1336281436,,,,CC_BY_4_0,,obsr2765196,,,2024-01-24T21:48:25.072Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4288898205,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS1557097167,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Saanich--Panama Flats,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,48.476334,-123.4029,,,,,,,2022-11-07,7,11,2022,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS1557097167,,,,CC_BY_4_0,,obsr1237830,,,2024-01-24T21:04:38.800Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4288806053,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1579034629,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Delta--Brunswick Point,British Columbia,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.06564,-123.15415,,,,,,,2022-12-02,2,12,2022,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS1579034629,,,,CC_BY_4_0,,obsr3493418,,,2024-01-24T21:05:09.717Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4288618308,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS1568219018,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Boundary Bay Airport,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.07506,-123.00799,,,,,,,2022-11-21,21,11,2022,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS1568219018,,,,CC_BY_4_0,,obsr1192929,,,2024-01-24T21:51:00.262Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4288245255,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS1755342904,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Ray's house,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,55.24167,-127.5833,,,,,,,2003-04-15,15,4,2003,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS1755342904,,,,CC_BY_4_0,,obsr436533,,,2024-01-24T21:29:03.714Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4288102730,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1582765827,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Chilliwack--Banford Rd,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.14135,-121.89666,,,,,,,2022-12-16,16,12,2022,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS1582765827,,,,CC_BY_4_0,,obsr108658,,,2024-01-24T21:28:43.620Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4287807290,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1308133362,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Boundary Bay--72nd St. Access,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.0595,-123.02424,,,,,,,2022-01-01,1,1,2022,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS1308133362,,,,CC_BY_4_0,,obsr1744727,,,2024-01-24T21:24:46.208Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
4287599154,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1604627531,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,Asio flammeus,,SPECIES,"Asio flammeus (Pontoppidan, 1763)",Asio flammeus,,CA,Reifel Bird Sanctuary,British Columbia,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,49.1,-123.185,,,,,,,2006-12-15,15,12,2006,2497295,2497295,HUMAN_OBSERVATION,CLO,EBIRD,OBS1604627531,,,,CC_BY_4_0,,obsr841463,,,2024-01-24T21:05:40.353Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
